seq;timestamp_ms;acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z
6223;62220;-7.691651;-1.531144;6.273928;-1.534605;0.375249;-0.346556
6224;62230;-7.786332;-1.486219;6.422769;-1.460107;0.287494;-0.335207
6225;62240;-7.763811;-1.427425;6.398356;-1.434081;0.235496;-0.362242
6226;62250;-7.685614;-1.517989;6.306134;-1.443594;0.214012;-0.383815
6227;62260;-7.655195;-1.730663;6.262825;-1.437965;0.206403;-0.367074
6228;62270;-7.617220;-2.038542;6.199403;-1.382177;0.197896;-0.359350
6229;62280;-7.520895;-2.255064;6.084476;-1.284017;0.216222;-0.356966
6230;62290;-7.526206;-2.454057;5.985342;-1.165677;0.245479;-0.347371
6231;62300;-7.470635;-2.567171;6.031427;-1.037940;0.283259;-0.351535
6232;62310;-7.699656;-2.381144;6.189658;-0.959102;0.270190;-0.345783
6233;62320;-7.876709;-2.428271;6.286775;-0.968717;0.162974;-0.363174
6234;62330;-7.642131;-2.562474;6.157785;-0.987584;0.074080;-0.407253
6235;62340;-7.388626;-2.797018;5.901295;-0.988775;0.037924;-0.441516
6236;62350;-7.370736;-2.965557;5.794969;-0.961205;0.022385;-0.464132
6237;62360;-7.203672;-3.153635;5.660632;-0.925778;0.019349;-0.503760
6238;62370;-7.039791;-3.444510;5.447066;-0.829702;0.040398;-0.517002
6239;62380;-7.048448;-3.602746;5.326360;-0.676396;0.060849;-0.496069
6240;62390;-7.054143;-3.641840;5.287941;-0.489045;0.093173;-0.476038
6241;62400;-7.159286;-3.451040;5.290763;-0.320898;0.146133;-0.472267
6242;62410;-7.504969;-3.121760;5.579477;-0.233647;0.166755;-0.484936
6243;62420;-8.015151;-2.743793;6.011746;-0.259713;0.078724;-0.530785
6244;62430;-8.224528;-2.452803;6.467764;-0.397158;-0.134088;-0.610334
6245;62440;-8.179784;-2.236702;6.667082;-0.626038;-0.447270;-0.611821
6246;62450;-7.930507;-3.032360;6.495809;-0.815903;-0.717058;-0.619464
6247;62460;-7.520271;-3.740905;6.112653;-0.795431;-0.848086;-0.749386
6248;62470;-6.925290;-3.766553;6.000632;-0.667479;-0.865156;-0.781465
6249;62480;-6.970631;-3.770708;5.967708;-0.502736;-0.852440;-0.654953
6250;62490;-7.070384;-4.088148;5.927446;-0.299393;-0.818274;-0.652293
6251;62500;-6.752085;-3.669257;6.068800;-0.148337;-0.724287;-0.698571
6252;62510;-6.783041;-3.331446;6.115005;-0.117674;-0.678157;-0.628063
6253;62520;-6.810135;-3.443654;6.188185;-0.118756;-0.684624;-0.527145
6254;62530;-6.947175;-3.692691;6.202586;-0.053394;-0.741777;-0.444991
6255;62540;-7.173871;-3.896118;6.311922;0.022371;-0.837870;-0.459541
6256;62550;-6.943487;-3.756985;6.392026;0.083081;-0.915296;-0.525955
6257;62560;-6.993891;-3.804864;6.478913;0.114211;-0.994088;-0.511312
6258;62570;-6.976197;-3.976312;6.615020;0.168032;-1.114185;-0.528306
6259;62580;-6.398299;-4.043372;6.437704;0.254728;-1.180290;-0.490988
6260;62590;-6.193241;-4.198680;6.343182;0.384721;-1.158581;-0.390983
6261;62600;-5.929644;-4.217175;6.349704;0.529771;-1.072767;-0.321042
6262;62610;-5.861893;-4.070398;6.468829;0.643196;-0.945480;-0.260561
6263;62620;-5.989170;-3.901866;6.578263;0.690068;-0.885426;-0.192130
6264;62630;-6.184940;-4.048435;6.591190;0.731183;-0.902916;-0.142459
6265;62640;-5.857402;-4.037751;6.539556;0.806005;-0.925521;-0.162791
6266;62650;-5.556506;-3.819228;6.564909;0.865739;-0.877499;-0.111335
6267;62660;-5.804682;-3.827094;6.729668;0.939217;-0.872042;-0.034516
6268;62670;-6.027380;-3.895864;7.004335;1.031485;-0.962197;0.017924
6269;62680;-5.759297;-3.653303;7.141390;1.068611;-1.042714;0.033890
6270;62690;-5.300271;-3.456638;6.980441;1.048428;-1.009757;0.051027
6271;62700;-5.303476;-3.593527;6.865789;1.048727;-0.930779;0.077990
6272;62710;-5.284419;-3.786122;6.796209;1.136120;-0.894150;0.112669
6273;62720;-5.359195;-3.736309;6.873905;1.295369;-0.905846;0.169067
6274;62730;-5.276089;-3.740505;6.865915;1.477614;-0.915225;0.204108
6275;62740;-4.883039;-3.541553;6.743902;1.658749;-0.846476;0.212801
6276;62750;-4.517129;-3.247423;6.692792;1.808634;-0.679088;0.281918
6277;62760;-4.201098;-3.312484;6.352561;1.994205;-0.427029;0.384882
6278;62770;-3.832274;-3.359176;6.103920;2.289875;-0.043250;0.461979
6279;62780;-4.396207;-2.623823;6.399376;2.622873;0.286189;0.633618
6280;62790;-4.931445;-1.836090;6.864844;2.812673;0.462833;0.859521
6281;62800;-4.975040;-1.281829;7.128645;2.894103;0.631224;1.023343
6282;62810;-5.234894;-0.863174;7.372818;2.893168;0.807076;1.064914
6283;62820;-5.552322;-0.265845;7.777834;2.832788;0.908337;1.107081
6284;62830;-6.130959;-0.064709;8.016865;2.769891;0.877113;1.275948
6285;62840;-6.478497;-0.110511;8.162019;2.742902;0.795338;1.329873
6286;62850;-6.128992;0.018374;8.074630;2.745312;0.791773;1.236492
6287;62860;-5.865584;0.402963;7.798733;2.788644;0.869660;1.263849
6288;62870;-6.168185;0.899208;7.800088;2.785205;0.957655;1.294227
6289;62880;-6.290476;1.293551;7.804715;2.726538;1.006495;1.273039
6290;62890;-6.604302;1.746473;7.922525;2.586379;1.007343;1.246493
6291;62900;-6.704046;2.140096;7.927893;2.362504;0.967744;1.190273
6292;62910;-6.415336;2.305339;7.713706;2.147253;0.942376;1.187787
6293;62920;-6.655210;2.423028;7.460284;1.985943;0.903054;1.257948
6294;62930;-6.905583;2.295264;7.399282;1.883181;0.809599;1.213044
6295;62940;-6.794278;2.314089;7.386045;1.825948;0.713646;1.102687
6296;62950;-6.723045;2.665439;7.413570;1.734700;0.623243;1.048017
6297;62960;-6.339545;2.784524;7.239989;1.584153;0.608955;1.044343
6298;62970;-6.067457;2.603313;6.882891;1.482719;0.692252;1.011613
6299;62980;-6.354388;2.482877;6.723912;1.450382;0.765000;0.929670
6300;62990;-6.526749;2.496627;6.773080;1.487222;0.782901;0.852160
6301;63000;-6.605294;2.669241;6.780360;1.532386;0.760533;0.800427
6302;63010;-6.470004;2.831748;6.756853;1.584705;0.767333;0.771779
6303;63020;-6.209716;3.024637;6.550369;1.649892;0.832472;0.767312
6304;63030;-6.591017;3.422045;6.594117;1.695648;0.889838;0.809469
6305;63040;-6.856217;3.848301;6.662841;1.635764;0.876371;0.734591
6306;63050;-6.817501;4.121066;6.634983;1.510180;0.826714;0.689817
6307;63060;-6.931761;4.391505;6.611822;1.331593;0.760623;0.684676
6308;63070;-6.947523;3.987975;6.314816;1.152705;0.666571;0.625086
6309;63080;-6.493281;3.485572;5.969343;1.164003;0.648917;0.576690
6310;63090;-6.580140;3.712008;5.947475;1.237251;0.656424;0.558041
6311;63100;-6.554700;3.908606;5.890529;1.241485;0.655549;0.521662
6312;63110;-6.371722;3.897169;5.763897;1.246302;0.715638;0.477513
6313;63120;-6.572380;4.015872;5.755034;1.259560;0.758215;0.463316
6314;63130;-6.722298;4.106215;5.827800;1.255419;0.752025;0.431054
6315;63140;-6.756285;4.162199;5.852230;1.234214;0.720788;0.417669
6316;63150;-6.802178;4.292014;5.695662;1.218040;0.677303;0.417815
6317;63160;-6.848213;4.352235;5.570551;1.188362;0.620816;0.442558
6318;63170;-6.833522;4.460195;5.433064;1.161250;0.573423;0.437674
6319;63180;-6.893131;4.703960;5.314951;1.104225;0.543210;0.411678
6320;63190;-6.849808;4.753111;5.093662;0.996709;0.518730;0.394288
6321;63200;-6.664434;4.459313;4.753398;0.936165;0.567537;0.322389
6322;63210;-6.809238;4.511738;4.688934;0.943449;0.648458;0.278433
6323;63220;-6.980438;4.774213;4.759783;0.897174;0.675116;0.251582
6324;63230;-6.855440;4.728253;4.599687;0.820352;0.704240;0.214017
6325;63240;-6.954687;4.711746;4.528304;0.745747;0.735288;0.159291
6326;63250;-7.211123;4.893174;4.610075;0.631328;0.715837;0.106363
6327;63260;-7.219475;4.670276;4.482099;0.517282;0.650707;0.057104
6328;63270;-7.042391;4.436995;4.291429;0.471548;0.632494;0.018514
6329;63280;-6.935288;4.426297;4.195121;0.432497;0.699347;-0.060263
6330;63290;-7.009329;4.340570;4.079279;0.377618;0.805952;-0.160261
6331;63300;-7.014564;4.301821;3.997951;0.306543;0.933013;-0.260735
6332;63310;-7.035317;4.297767;3.872896;0.215866;1.081650;-0.375798
6333;63320;-7.151478;4.407559;3.922681;0.104190;1.217504;-0.494582
6334;63330;-7.543396;4.643942;4.080286;-0.019746;1.225222;-0.498080
6335;63340;-8.000820;4.750113;4.322744;-0.169329;1.057277;-0.440415
6336;63350;-7.927986;4.604639;4.305063;-0.324699;0.863099;-0.419395
6337;63360;-7.708248;4.368578;4.057239;-0.427243;0.809430;-0.464052
6338;63370;-7.666996;4.377219;3.906617;-0.527165;0.874466;-0.528239
6339;63380;-7.820283;4.278850;3.771943;-0.624019;0.975672;-0.635082
6340;63390;-8.100122;3.856725;3.740167;-0.655992;0.987419;-0.740375
6341;63400;-8.003577;3.565682;3.821251;-0.576487;0.931130;-0.771234
6342;63410;-8.074322;3.716764;3.917580;-0.484196;0.867943;-0.769053
6343;63420;-8.100665;3.830245;3.881371;-0.459401;0.835043;-0.778793
6344;63430;-8.208137;3.999536;3.883644;-0.434310;0.797675;-0.815696
6345;63440;-8.399501;4.337408;3.994478;-0.471653;0.657611;-0.764187
6346;63450;-8.460635;4.336685;3.926221;-0.536019;0.501932;-0.708004
6347;63460;-8.385075;4.099681;3.772620;-0.594794;0.418870;-0.732863
6348;63470;-8.355040;3.976213;3.585953;-0.622863;0.377403;-0.781888
6349;63480;-8.344594;3.909330;3.469081;-0.664118;0.353273;-0.838661
6350;63490;-8.310733;3.830608;3.423990;-0.703941;0.343316;-0.880801
6351;63500;-8.273583;3.685462;3.276050;-0.729299;0.342333;-0.933513
6352;63510;-8.264388;3.719566;3.211975;-0.728625;0.358283;-0.973074
6353;63520;-8.512785;3.760800;3.287270;-0.749336;0.365533;-1.013569
6354;63530;-8.635040;3.705247;3.439928;-0.796481;0.321087;-1.061159
6355;63540;-8.678833;3.663431;3.557559;-0.840671;0.268139;-1.073645
6356;63550;-8.856706;3.727929;3.717826;-0.857043;0.178584;-1.042216
6357;63560;-9.068778;3.630141;3.896016;-0.857774;0.025568;-0.959932
6358;63570;-9.057673;3.395474;3.923575;-0.822993;-0.119887;-0.912205
6359;63580;-8.957087;3.291857;3.810795;-0.802012;-0.179691;-0.911968
6360;63590;-8.725377;3.171102;3.547137;-0.810034;-0.184301;-0.935206
6361;63600;-8.595628;3.040423;3.251439;-0.816730;-0.149967;-0.953764
6362;63610;-8.338569;2.796686;2.898974;-0.803209;-0.046051;-0.985583
6363;63620;-8.230816;2.572912;2.644934;-0.756836;0.152084;-0.992615
6364;63630;-8.521305;2.369713;2.741079;-0.660336;0.326029;-1.009315
6365;63640;-8.985417;2.831319;3.309002;-0.582975;0.343086;-0.977712
6366;63650;-9.454249;3.178053;3.848706;-0.637579;0.156677;-0.892067
6367;63660;-9.442274;2.973824;3.903937;-0.728067;-0.091679;-0.798431
6368;63670;-9.328987;2.565975;3.800223;-0.795938;-0.258642;-0.770987
6369;63680;-9.176424;2.360743;3.752649;-0.832563;-0.351239;-0.796283
6370;63690;-8.932150;2.003654;3.617260;-0.854813;-0.400424;-0.808450
6371;63700;-8.674821;1.689261;3.515313;-0.808841;-0.366034;-0.806813
6372;63710;-8.583910;1.617803;3.526793;-0.746569;-0.280303;-0.806586
6373;63720;-8.604472;1.374634;3.573612;-0.660304;-0.170891;-0.811933
6374;63730;-8.773052;1.599591;3.773873;-0.598188;-0.056718;-0.844656
6375;63740;-9.114465;1.866713;4.093438;-0.624362;-0.043677;-0.900584
6376;63750;-9.346399;2.103356;4.338021;-0.739317;-0.129107;-0.948517
6377;63760;-9.503101;2.192187;4.495174;-0.926385;-0.289745;-0.980940
6378;63770;-9.714972;2.183324;4.710850;-1.173269;-0.505505;-1.045326
6379;63780;-9.544128;1.886426;4.504438;-1.445867;-0.729477;-1.139855
6380;63790;-8.743610;0.952477;3.909832;-1.583315;-0.825764;-1.206947
6381;63800;-8.303222;0.408831;3.473715;-1.492859;-0.761491;-1.203499
6382;63810;-8.269617;0.406925;3.481031;-1.351145;-0.637529;-1.151035
6383;63820;-8.496864;0.300228;3.659169;-1.253226;-0.521414;-1.099118
6384;63830;-8.771653;0.382354;3.999123;-1.194906;-0.451257;-1.077791
6385;63840;-9.037570;0.443531;4.400567;-1.211057;-0.455590;-1.074996
6386;63850;-9.076880;0.349102;4.590698;-1.261667;-0.487640;-1.059972
6387;63860;-9.188039;0.211787;4.794087;-1.325928;-0.558727;-1.066296
6388;63870;-9.160646;0.316454;5.007897;-1.401944;-0.695853;-1.071499
6389;63880;-9.193561;0.518114;4.976914;-1.587703;-0.883126;-1.048657
6390;63890;-9.066414;0.411532;4.766878;-1.881208;-1.017354;-1.101737
6391;63900;-8.674202;-0.276953;4.384587;-2.159474;-1.069533;-1.208717
6392;63910;-8.122580;-0.878572;4.130210;-2.293280;-1.024942;-1.290293
6393;63920;-7.800477;-1.635351;4.063604;-2.292817;-0.908711;-1.304354
6394;63930;-7.587424;-2.326953;4.032972;-2.104331;-0.732187;-1.262050
6395;63940;-7.484564;-2.745844;4.158416;-1.790437;-0.553981;-1.170857
6396;63950;-7.576964;-2.906950;4.309071;-1.415455;-0.389532;-1.044796
6397;63960;-7.652100;-2.913774;4.562932;-1.051223;-0.260315;-0.895875
6398;63970;-7.818386;-2.780272;4.790101;-0.763411;-0.166684;-0.773461
6399;63980;-8.280562;-2.352807;5.207598;-0.578890;-0.146449;-0.687221
6400;63990;-8.948802;-1.564909;5.729668;-0.633051;-0.301707;-0.666307
6401;64000;-9.109500;-1.356486;5.782732;-0.914635;-0.539748;-0.738645
6402;64010;-8.623503;-1.855539;5.372115;-1.212239;-0.696609;-0.850881
6403;64020;-8.064550;-2.464100;4.815495;-1.342782;-0.721851;-0.956123
6404;64030;-7.483293;-2.925684;4.347022;-1.314013;-0.636449;-0.961231
6405;64040;-7.219297;-3.400697;4.166928;-1.118992;-0.469573;-0.892774
6406;64050;-7.242127;-3.653084;4.309228;-0.798245;-0.312900;-0.782256
6407;64060;-7.663059;-3.464476;4.736957;-0.486548;-0.217825;-0.695668
6408;64070;-8.092935;-2.972600;5.341633;-0.315362;-0.266933;-0.635370
6409;64080;-8.626767;-2.551206;5.781421;-0.348618;-0.440334;-0.636519
6410;64090;-8.919309;-2.367541;6.026986;-0.513173;-0.695255;-0.728492
6411;64100;-8.859197;-2.046577;6.045672;-0.803998;-0.968624;-0.859832
6412;64110;-8.182725;-2.534237;5.550220;-1.087027;-1.141234;-0.915424
6413;64120;-7.503633;-3.351749;4.911923;-1.130920;-1.154903;-0.910564
6414;64130;-7.070624;-4.125637;4.564885;-0.898827;-1.062842;-0.811970
6415;64140;-7.062562;-4.477100;4.573342;-0.467076;-0.915182;-0.675350
6416;64150;-7.323148;-4.063625;4.952881;-0.047078;-0.797814;-0.540952
6417;64160;-7.859796;-3.564981;5.490143;0.238683;-0.796958;-0.428611
6418;64170;-9.113267;-2.369628;6.605538;0.331048;-1.059384;-0.362755
6419;64180;-9.950404;-1.872233;7.431603;0.104953;-1.648987;-0.423953
6420;64190;-9.488532;-2.152242;7.478921;-0.223690;-2.280761;-0.553946
6421;64200;-8.488605;-2.013176;7.141017;-0.602590;-2.721928;-0.669662
6422;64210;-6.986104;-2.686406;6.157129;-0.915597;-2.846724;-0.635449
6423;64220;-5.600760;-3.951687;5.035688;-0.911618;-2.550068;-0.545914
6424;64230;-4.789918;-4.677208;4.517916;-0.529670;-2.020005;-0.423053
6425;64240;-5.175969;-4.927423;4.840246;0.052316;-1.591458;-0.249501
6426;64250;-5.614636;-4.618766;5.637692;0.578822;-1.371562;-0.099624
6427;64260;-6.229123;-3.846390;6.750838;0.858303;-1.333907;-0.037917
6428;64270;-6.823294;-2.825566;7.723251;0.777606;-1.524323;-0.029449
6429;64280;-6.503446;-2.518249;7.801260;0.437767;-1.732882;-0.019304
6430;64290;-5.795209;-2.968303;7.301827;0.101206;-1.784429;-0.035152
6431;64300;-5.655193;-3.748533;6.962999;0.006115;-1.792077;-0.002188
6432;64310;-5.313258;-4.098975;6.795606;0.081473;-1.757756;0.006960
6433;64320;-4.894556;-4.149745;6.505789;0.219203;-1.632083;0.003658
6434;64330;-4.808679;-4.082140;6.715444;0.361058;-1.491187;0.074799
6435;64340;-4.637678;-3.987027;6.876664;0.458985;-1.349396;0.117464
6436;64350;-4.534743;-3.823043;7.215024;0.496970;-1.197749;0.147265
6437;64360;-4.866487;-4.056768;7.482948;0.549266;-1.140124;0.208019
6438;64370;-4.806062;-4.188470;7.769322;0.650056;-1.153819;0.217666
6439;64380;-4.810897;-4.108206;8.001034;0.757390;-1.198225;0.249670
6440;64390;-4.722754;-3.981056;8.070639;0.833276;-1.253236;0.289559
6441;64400;-4.205416;-3.842877;7.829434;0.863544;-1.216762;0.303917
6442;64410;-3.768025;-3.783863;7.593596;0.888217;-1.039454;0.297466
6443;64420;-3.636700;-3.601221;7.491614;0.916774;-0.809751;0.317670
6444;64430;-3.992699;-3.423525;7.673529;0.960439;-0.657186;0.369961
6445;64440;-4.470503;-3.466288;7.924469;1.037216;-0.662696;0.441696
6446;64450;-4.552608;-3.459358;8.181973;1.159746;-0.753221;0.492620
6447;64460;-4.602353;-3.268231;8.588496;1.263430;-0.855566;0.494234
6448;64470;-4.822855;-2.825190;9.002924;1.282775;-0.997722;0.491840
6449;64480;-4.679012;-2.518328;9.178486;1.188710;-1.163402;0.481532
6450;64490;-4.142594;-2.621684;8.849288;1.090518;-1.236940;0.472437
6451;64500;-3.246916;-2.748747;8.238518;1.049816;-1.079423;0.445092
6452;64510;-2.665186;-2.856220;7.677118;1.097176;-0.692650;0.377470
6453;64520;-2.669274;-3.029598;7.391499;1.266717;-0.268868;0.351561
6454;64530;-2.919006;-3.168385;7.332288;1.590776;0.058182;0.425838
6455;64540;-2.983547;-3.278667;7.363557;2.055283;0.321949;0.545809
6456;64550;-2.968089;-3.010915;7.424197;2.581296;0.578017;0.694049
6457;64560;-3.115056;-2.230842;7.777643;3.011829;0.838483;0.813601
6458;64570;-3.599133;-1.363229;8.297240;3.251166;1.033199;0.880176
6459;64580;-4.327273;-0.155822;8.988694;3.232892;1.076903;0.902619
6460;64590;-4.867682;0.876030;9.638343;2.910548;0.964101;0.889510
6461;64600;-4.922041;1.238334;9.707914;2.392737;0.789673;0.787318
6462;64610;-4.718079;1.028188;9.423796;1.920183;0.625227;0.713618
6463;64620;-4.520347;0.390951;8.862191;1.625823;0.530639;0.749631
6464;64630;-4.119087;-0.300967;8.389328;1.591686;0.547661;0.727631
6465;64640;-4.151110;-0.521117;8.094612;1.770290;0.649694;0.658617
6466;64650;-4.342394;-0.297136;8.062063;1.997977;0.742360;0.607090
6467;64660;-4.383859;0.122345;8.085357;2.209986;0.818701;0.575998
6468;64670;-4.630568;0.698941;8.197940;2.352558;0.868369;0.607189
6469;64680;-4.887349;1.464382;8.417814;2.350224;0.876612;0.641260
6470;64690;-5.081562;2.091694;8.630766;2.212363;0.845369;0.651506
6471;64700;-5.338987;2.714087;8.807931;1.956295;0.768192;0.691537
6472;64710;-5.597538;2.991535;8.942800;1.626207;0.624719;0.759555
6473;64720;-5.517027;3.034932;8.925443;1.290557;0.481347;0.806997
6474;64730;-5.293054;2.771663;8.722948;1.004512;0.404214;0.801591
6475;64740;-5.058042;2.423391;8.398879;0.820535;0.408813;0.763665
6476;64750;-4.931257;2.040711;8.116091;0.757281;0.464242;0.728990
6477;64760;-4.904424;1.672423;7.799494;0.842734;0.531278;0.734111
6478;64770;-4.824786;1.479467;7.538142;1.031549;0.618698;0.788343
6479;64780;-4.738942;1.403801;7.367077;1.292193;0.777360;0.751898
6480;64790;-5.006247;1.818958;7.463452;1.518007;0.936034;0.618236
6481;64800;-5.456107;2.450184;7.749018;1.596403;0.984016;0.471674
6482;64810;-5.594191;2.907628;7.899245;1.559814;0.937448;0.385333
6483;64820;-5.713495;2.836002;7.828085;1.526121;0.823198;0.363290
6484;64830;-5.652447;2.769860;7.764247;1.581539;0.711997;0.363424
6485;64840;-5.568888;2.704528;7.537815;1.663404;0.626635;0.289728
6486;64850;-5.118698;2.535275;7.161564;1.811669;0.658564;0.183505
6487;64860;-4.994942;2.797727;6.862145;1.993437;0.799884;0.117201
6488;64870;-4.988085;3.188134;6.694456;2.131362;0.969587;0.058682
6489;64880;-4.780232;3.019522;6.107670;2.270406;1.218689;0.027877
6490;64890;-5.016405;3.315374;5.862318;2.505424;1.501712;0.019297
6491;64900;-5.998392;4.342930;6.126712;2.604694;1.614582;0.031610
6492;64910;-6.557679;5.139936;6.384317;2.465337;1.536971;-0.001541
6493;64920;-6.623870;5.496917;6.395733;2.203798;1.391201;-0.033749
6494;64930;-6.577896;5.536506;6.141720;1.931551;1.240127;0.019097
6495;64940;-6.714874;5.478707;6.001365;1.703207;1.098927;0.057448
6496;64950;-6.657493;5.258814;5.677968;1.522139;0.998819;0.037242
6497;64960;-6.275180;5.118194;5.303593;1.387138;1.012531;-0.006162
6498;64970;-6.105330;4.921602;4.844960;1.285329;1.147697;-0.090666
6499;64980;-6.189763;4.886169;4.619356;1.224623;1.335067;-0.188043
6500;64990;-6.740162;5.149850;4.650999;1.135624;1.436928;-0.244617
6501;65000;-6.978269;5.401060;4.727075;0.957853;1.451174;-0.329893
6502;65010;-7.121174;5.572364;4.739309;0.714045;1.409558;-0.393269
6503;65020;-7.164457;5.493001;4.584036;0.435917;1.350735;-0.458590
6504;65030;-6.984993;5.057679;4.343173;0.246411;1.334698;-0.545633
6505;65040;-7.026865;5.121038;4.410686;0.132139;1.306703;-0.538409
6506;65050;-7.461328;5.208857;4.559337;-0.014730;1.201541;-0.447003
6507;65060;-7.355644;5.235084;4.513763;-0.212414;1.137217;-0.461492
6508;65070;-7.337876;5.102138;4.387865;-0.415651;1.141053;-0.538400
6509;65080;-7.696066;5.051018;4.425159;-0.622099;1.098909;-0.600927
6510;65090;-7.649056;4.830732;4.370631;-0.814077;0.991517;-0.666919
6511;65100;-7.542568;4.651863;4.312059;-0.947808;0.908015;-0.710410
6512;65110;-7.610269;4.406501;4.163294;-1.028312;0.815763;-0.719160
6513;65120;-7.571542;4.035119;4.152179;-0.989374;0.737994;-0.684118
6514;65130;-7.530476;3.965365;4.114646;-0.893809;0.690770;-0.619438
6515;65140;-7.741385;4.115042;4.266756;-0.826969;0.668254;-0.581327
6516;65150;-7.954240;4.262977;4.420956;-0.815269;0.614186;-0.581065
6517;65160;-8.183298;4.261628;4.568472;-0.851191;0.531113;-0.600935
6518;65170;-8.327069;4.227867;4.654851;-0.924165;0.415503;-0.657221
6519;65180;-8.399842;4.364060;4.657927;-1.057591;0.269610;-0.751513
6520;65190;-8.335066;4.382602;4.641170;-1.271270;0.175900;-0.917259
6521;65200;-8.342036;4.505267;4.582835;-1.535459;0.076398;-1.070745
6522;65210;-8.407808;4.415520;4.620432;-1.830693;-0.076565;-1.177889
6523;65220;-8.295619;4.176604;4.572085;-2.095882;-0.245946;-1.264910
6524;65230;-8.045506;3.851394;4.380727;-2.296121;-0.385193;-1.295314
6525;65240;-7.630891;3.136662;3.951050;-2.358951;-0.441216;-1.246540
6526;65250;-7.282750;2.204777;3.599682;-2.178745;-0.348826;-1.205519
6527;65260;-7.285024;1.821679;3.674015;-1.830707;-0.169628;-1.115206
