seq;timestamp_ms;rot_xx;rot_xy;rot_xz;rot_yx;rot_yy;rot_yz;rot_zx;rot_zy;rot_zz
2866;57300;-0.081575;-0.7007;-0.708777;0.881646;0.280919;-0.379189;0.464806;-0.655823;0.594854
2867;57320;-0.075907;-0.706088;-0.704044;0.873346;0.293634;-0.388646;0.481149;-0.644375;0.59437
2868;57340;-0.066569;-0.703417;-0.707654;0.870753;0.305344;-0.385427;0.487193;-0.641849;0.592176
2869;57360;-0.051146;-0.693038;-0.719084;0.872852;0.318865;-0.369399;0.485298;-0.646547;0.588611
2870;57380;-0.03011;-0.678831;-0.733677;0.882169;0.327071;-0.338824;0.469969;-0.657429;0.588996
2871;57400;-0.008833;-0.65884;-0.752232;0.896995;0.327256;-0.297158;0.441952;-0.677373;0.588086
2872;57420;0.010649;-0.636289;-0.771377;0.913224;0.32042;-0.251699;0.407318;-0.70176;0.584487
2873;57440;0.029243;-0.610411;-0.791545;0.928728;0.309403;-0.20429;0.369607;-0.729156;0.575954
2874;57460;0.045919;-0.589999;-0.806097;0.94126;0.295802;-0.162885;0.334547;-0.751267;0.568925
2875;57480;0.063167;-0.573477;-0.816782;0.950498;0.284065;-0.125938;0.304242;-0.768395;0.563033
2876;57500;0.081872;-0.559275;-0.82493;0.957493;0.27385;-0.090633;0.276595;-0.782444;0.557922
2877;57520;0.100684;-0.545893;-0.831784;0.963874;0.260735;-0.054446;0.246597;-0.796253;0.552423
2878;57540;0.115155;-0.531442;-0.839231;0.969588;0.243811;-0.021351;0.215961;-0.811249;0.543356
2879;57560;0.128279;-0.51886;-0.84518;0.973747;0.227488;0.008137;0.188047;-0.824035;0.53442
2880;57580;0.140484;-0.510805;-0.848141;0.976306;0.213877;0.032902;0.164591;-0.832667;0.528749
2881;57600;0.153701;-0.503989;-0.849924;0.978761;0.195743;0.060928;0.135659;-0.841237;0.52337
2882;57620;0.167429;-0.493087;-0.853717;0.98014;0.176588;0.09023;0.106265;-0.85187;0.51286
2883;57640;0.17881;-0.480633;-0.858498;0.981233;0.151118;0.119769;0.07217;-0.863803;0.498635
2884;57660;0.188817;-0.471086;-0.861642;0.980958;0.131131;0.14327;0.045496;-0.872286;0.486875
2885;57680;0.200533;-0.465363;-0.862104;0.979532;0.110891;0.167989;0.017424;-0.878146;0.478075
2886;57700;0.214098;-0.461975;-0.860663;0.976703;0.088085;0.195684;-0.01459;-0.882508;0.470071
2887;57720;0.225519;-0.454345;-0.861807;0.973128;0.062827;0.221527;-0.046504;-0.888607;0.456305
2888;57740;0.236197;-0.449363;-0.861559;0.969045;0.043367;0.243045;-0.071852;-0.892296;0.445696
2889;57760;0.245037;-0.448857;-0.859351;0.964681;0.024489;0.26228;-0.096682;-0.893268;0.439004
2890;57780;0.252545;-0.449084;-0.857056;0.959834;0.004385;0.280533;-0.122225;-0.893479;0.432154
2891;57800;0.260476;-0.451406;-0.853454;0.953617;-0.017857;0.300491;-0.150884;-0.89214;0.425818
2892;57820;0.267059;-0.448324;-0.853045;0.94719;-0.040942;0.31805;-0.177514;-0.892933;0.413714
2893;57840;0.270307;-0.449712;-0.851289;0.941916;-0.059527;0.33053;-0.199318;-0.891188;0.4075
2894;57860;0.273671;-0.45331;-0.848301;0.936461;-0.075623;0.342524;-0.21942;-0.888139;0.403811
2895;57880;0.274996;-0.46204;-0.843147;0.930708;-0.092041;0.353992;-0.241163;-0.88207;0.404714
2896;57900;0.276562;-0.466305;-0.840282;0.923719;-0.112179;0.366276;-0.265058;-0.877483;0.39971
2897;57920;0.275064;-0.470989;-0.838158;0.917495;-0.131924;0.375233;-0.287304;-0.872219;0.395842
2898;57940;0.272479;-0.476195;-0.836058;0.913542;-0.144687;0.380141;-0.301988;-0.867355;0.3956
2899;57960;0.269072;-0.481182;-0.834304;0.909335;-0.158508;0.384689;-0.317349;-0.862171;0.394905
2900;57980;0.263909;-0.493591;-0.828686;0.902716;-0.176263;0.392473;-0.339788;-0.851645;0.399055
2901;58000;0.26158;-0.501418;-0.824716;0.896674;-0.18993;0.399879;-0.357144;-0.844101;0.399926
2902;58020;0.257807;-0.509013;-0.821244;0.892857;-0.199321;0.403828;-0.369245;-0.837363;0.403089
2903;58040;0.25069;-0.519235;-0.817037;0.890914;-0.206432;0.404546;-0.378717;-0.829326;0.410843
2904;58060;0.242369;-0.531273;-0.811792;0.887258;-0.217108;0.406986;-0.392467;-0.81891;0.418756
2905;58080;0.23454;-0.541593;-0.807259;0.884346;-0.225934;0.408517;-0.403638;-0.80971;0.425965
2906;58100;0.222608;-0.558094;-0.79936;0.883847;-0.230483;0.407054;-0.411413;-0.797126;0.441962
2907;58120;0.207921;-0.575162;-0.791175;0.884074;-0.235605;0.403613;-0.418548;-0.783377;0.459498
2908;58140;0.190934;-0.594661;-0.780975;0.882693;-0.244038;0.401621;-0.429416;-0.766044;0.478308
2909;58160;0.173557;-0.611704;-0.771814;0.882552;-0.25116;0.397517;-0.437011;-0.750158;0.49627
2910;58180;0.157446;-0.625955;-0.763801;0.880147;-0.261802;0.395982;-0.447831;-0.734602;0.509712
2911;58200;0.139181;-0.641279;-0.754579;0.878254;-0.272096;0.393234;-0.457491;-0.717443;0.525336
2912;58220;0.123002;-0.656664;-0.744085;0.881219;-0.272566;0.386214;-0.456425;-0.703207;0.545139
2913;58240;0.106781;-0.673675;-0.731273;0.885951;-0.269376;0.377527;-0.451318;-0.688185;0.568079
2914;58260;0.089227;-0.696449;-0.712037;0.897038;-0.254489;0.361328;-0.432853;-0.670964;0.602034
2915;58280;0.073571;-0.716339;-0.693863;0.910996;-0.234829;0.33903;-0.4058;-0.657049;0.635306
2916;58300;0.05998;-0.730122;-0.680679;0.920614;-0.223119;0.320449;-0.385839;-0.645864;0.658778
2917;58320;0.048007;-0.742395;-0.668241;0.931645;-0.207966;0.297974;-0.360185;-0.636868;0.681664
2918;58340;0.038238;-0.755368;-0.654184;0.943741;-0.187895;0.27212;-0.328468;-0.627786;0.705687
2919;58360;0.029004;-0.769831;-0.637589;0.955293;-0.16641;0.244382;-0.294234;-0.616172;0.730587
2920;58380;0.023352;-0.784978;-0.619084;0.968392;-0.136064;0.209053;-0.248337;-0.604398;0.756989
2921;58400;0.016579;-0.794783;-0.606667;0.979109;-0.110074;0.170963;-0.202657;-0.596827;0.776355
2922;58420;0.011042;-0.795979;-0.605224;0.986667;-0.089614;0.13586;-0.162378;-0.598655;0.784376
2923;58440;0.00571;-0.790382;-0.612588;0.992303;-0.071303;0.101248;-0.123704;-0.608451;0.783891
2924;58460;0.00113;-0.783697;-0.621142;0.99573;-0.056453;0.073038;-0.092305;-0.618572;0.780287
2925;58480;-0.003733;-0.779594;-0.626274;0.998006;-0.042367;0.04679;-0.063011;-0.62485;0.778198
2926;58500;-0.007566;-0.778477;-0.627627;0.99949;-0.025353;0.019398;-0.031013;-0.627161;0.778272
2927;58520;-0.012877;-0.779975;-0.625678;0.999885;-0.005058;-0.014273;0.007968;-0.62579;0.779951
2928;58540;-0.019661;-0.78192;-0.623068;0.998568;0.015658;-0.051159;0.049758;-0.623182;0.780493
2929;58560;-0.027302;-0.78129;-0.62357;0.99578;0.033418;-0.08547;0.087616;-0.623272;0.777081
2930;58580;-0.034094;-0.778187;-0.627107;0.992324;0.048274;-0.113854;0.118872;-0.626175;0.770567
2931;58600;-0.040483;-0.773893;-0.632021;0.988056;0.063119;-0.140576;0.148683;-0.630163;0.762095
2932;58620;-0.04795;-0.771259;-0.634713;0.982307;0.078761;-0.169913;0.181038;-0.63163;0.753836
2933;58640;-0.055989;-0.768477;-0.637424;0.975254;0.094668;-0.199794;0.213881;-0.632836;0.74416
2934;58660;-0.065781;-0.76507;-0.640579;0.967175;0.109026;-0.229533;0.245448;-0.634651;0.732785
2935;58680;-0.075269;-0.761069;-0.644289;0.959873;0.119744;-0.253585;0.270146;-0.637523;0.721516
2936;58700;-0.085955;-0.756496;-0.648325;0.952721;0.12794;-0.275597;0.291435;-0.641362;0.709733
2937;58720;-0.09293;-0.751325;-0.653356;0.945972;0.138107;-0.293366;0.310646;-0.645319;0.697898
2938;58740;-0.09882;-0.745401;-0.659251;0.938999;0.149461;-0.309746;0.329418;-0.649645;0.685161
2939;58760;-0.107293;-0.737222;-0.667078;0.933831;0.155563;-0.322118;0.341245;-0.657499;0.671749
2940;58780;-0.114217;-0.730108;-0.673719;0.929916;0.160066;-0.331113;0.349587;-0.66432;0.660657
2941;58800;-0.118635;-0.723145;-0.680432;0.926245;0.166313;-0.338246;0.357765;-0.670374;0.650079
2942;58820;-0.126082;-0.716767;-0.685819;0.922048;0.170367;-0.347565;0.365964;-0.67618;0.639414
2943;58840;-0.132055;-0.710475;-0.691222;0.917863;0.175662;-0.355909;0.374286;-0.681446;0.628921
2944;58860;-0.138884;-0.701194;-0.699313;0.91397;0.181116;-0.363118;0.381273;-0.689582;0.615716
2945;58880;-0.145659;-0.690189;-0.708817;0.912006;0.184009;-0.366587;0.383443;-0.699842;0.602654
2946;58900;-0.14941;-0.681419;-0.71648;0.911028;0.186778;-0.367618;0.384325;-0.707659;0.592885
2947;58920;-0.152021;-0.674057;-0.722867;0.911044;0.188037;-0.366935;0.383261;-0.714345;0.58551
2948;58940;-0.150834;-0.66466;-0.731762;0.912711;0.190721;-0.361364;0.379746;-0.722393;0.577876
2949;58960;-0.146729;-0.65583;-0.740512;0.915927;0.192635;-0.352092;0.373561;-0.729917;0.572427
2950;58980;-0.140499;-0.639224;-0.756077;0.921184;0.195491;-0.336457;0.362878;-0.743758;0.561377
2951;59000;-0.135306;-0.613058;-0.778365;0.928869;0.194908;-0.314982;0.344812;-0.765618;0.543078
2952;59020;-0.129489;-0.583033;-0.802063;0.93893;0.187977;-0.288228;0.318816;-0.790403;0.523086
2953;59040;-0.121079;-0.55831;-0.82075;0.947576;0.181301;-0.263117;0.295703;-0.80958;0.507089
2954;59060;-0.114502;-0.539243;-0.83433;0.953285;0.176675;-0.245016;0.279529;-0.823409;0.493823
2955;59080;-0.1077;-0.52516;-0.844161;0.956812;0.175866;-0.231479;0.270022;-0.832634;0.483538
2956;59100;-0.097672;-0.506908;-0.856449;0.962687;0.170106;-0.210468;0.252375;-0.845049;0.471379
2957;59120;-0.084651;-0.481045;-0.8726;0.971191;0.155951;-0.180188;0.222762;-0.862714;0.453985
2958;59140;-0.070546;-0.458159;-0.886067;0.978529;0.140669;-0.150643;0.19366;-0.877669;0.438398
2959;59160;-0.0586;-0.447746;-0.892239;0.982168;0.134079;-0.13179;0.178639;-0.884051;0.431904
2960;59180;-0.04905;-0.442068;-0.89564;0.984506;0.129745;-0.117956;0.168349;-0.887549;0.428854
2961;59200;-0.034376;-0.430012;-0.902169;0.98839;0.119049;-0.094406;0.147998;-0.89494;0.420927
2962;59220;-0.010976;-0.413709;-0.910343;0.993009;0.10249;-0.05855;0.117524;-0.904622;0.409692
2963;59240;0.017358;-0.404449;-0.914396;0.995993;0.087235;-0.019678;0.087726;-0.910391;0.404342
2964;59260;0.039372;-0.40468;-0.913611;0.997275;0.073;0.010642;0.062387;-0.91154;0.406451
2965;59280;0.058889;-0.402802;-0.913391;0.997479;0.060023;0.03784;0.039582;-0.913317;0.405322
2966;59300;0.077243;-0.396817;-0.914642;0.996914;0.043613;0.06527;0.01399;-0.916861;0.398961
2967;59320;0.096067;-0.390128;-0.915735;0.99532;0.028019;0.092479;-0.010421;-0.920334;0.390994
2968;59340;0.114356;-0.385217;-0.915713;0.992946;0.015255;0.117584;-0.031326;-0.9227;0.384244
2969;59360;0.130028;-0.386014;-0.913283;0.990146;0.002257;0.140018;-0.051988;-0.92249;0.382504
2970;59380;0.147702;-0.381134;-0.912645;0.985984;-0.015646;0.166105;-0.077588;-0.924387;0.373481
2971;59400;0.16705;-0.374224;-0.912168;0.980713;-0.032144;0.192791;-0.101467;-0.926781;0.361636
2972;59420;0.188077;-0.368204;-0.910523;0.973934;-0.049775;0.221303;-0.126806;-0.928412;0.349245
2973;59440;0.204553;-0.372725;-0.905115;0.967637;-0.062596;0.24446;-0.147773;-0.925828;0.347858
2974;59460;0.221694;-0.376094;-0.89967;0.960526;-0.074781;0.267951;-0.168052;-0.923559;0.344669
2975;59480;0.237974;-0.379579;-0.894029;0.952224;-0.090221;0.29177;-0.191409;-0.92075;0.339974
2976;59500;0.253996;-0.380406;-0.889257;0.943375;-0.105394;0.314539;-0.213375;-0.918794;0.332096
2977;59520;0.2695;-0.386263;-0.88214;0.934129;-0.117765;0.336949;-0.234036;-0.91484;0.329081
2978;59540;0.283813;-0.399161;-0.871849;0.9241;-0.128799;0.359791;-0.255908;-0.907789;0.33231
2979;59560;0.298301;-0.409157;-0.862327;0.911852;-0.144795;0.384135;-0.282032;-0.900902;0.329898
2980;59580;0.309041;-0.418837;-0.853856;0.901362;-0.157408;0.403447;-0.303382;-0.894314;0.328878
2981;59600;0.318327;-0.424308;-0.847721;0.892379;-0.167628;0.418999;-0.319887;-0.889867;0.325283
2982;59620;0.327882;-0.433237;-0.839523;0.882748;-0.176052;0.435616;-0.336525;-0.883918;0.324715
2983;59640;0.333669;-0.448285;-0.82928;0.871472;-0.18874;0.452674;-0.359446;-0.873737;0.327691
2984;59660;0.335489;-0.471582;-0.815511;0.86234;-0.194757;0.467375;-0.379232;-0.860047;0.341325
2985;59680;0.337827;-0.485157;-0.806533;0.853991;-0.202254;0.479367;-0.395693;-0.850715;0.345993
2986;59700;0.339894;-0.49604;-0.799009;0.846048;-0.209741;0.490115;-0.410701;-0.842587;0.348384
2987;59720;0.334134;-0.518726;-0.786942;0.841766;-0.211372;0.496741;-0.42401;-0.828399;0.36602
2988;59740;0.320291;-0.552556;-0.769477;0.83904;-0.211637;0.501221;-0.439802;-0.806159;0.395831
2989;59760;0.30382;-0.58522;-0.751805;0.83888;-0.209748;0.502281;-0.451635;-0.783277;0.427204
2990;59780;0.287735;-0.611019;-0.737472;0.841175;-0.206898;0.499618;-0.457857;-0.7641;0.454442
2991;59800;0.270451;-0.636362;-0.722426;0.844502;-0.203479;0.495391;-0.462247;-0.744069;0.482378
2992;59820;0.255239;-0.659177;-0.707346;0.84625;-0.201556;0.49319;-0.467669;-0.724473;0.506383
2993;59840;0.237852;-0.68608;-0.687547;0.845279;-0.202486;0.494472;-0.478466;-0.69878;0.531767
2994;59860;0.216072;-0.717408;-0.662298;0.84652;-0.200365;0.493211;-0.486535;-0.667218;0.564008
2995;59880;0.194705;-0.743676;-0.639559;0.855674;-0.189966;0.48139;-0.479492;-0.640983;0.599356
2996;59900;0.178066;-0.761282;-0.623492;0.863282;-0.183241;0.470284;-0.472268;-0.621991;0.624572
2997;59920;0.160867;-0.774585;-0.61167;0.863826;-0.189283;0.46688;-0.477417;-0.603482;0.638657
2998;59940;0.139641;-0.792816;-0.593247;0.861409;-0.198204;0.467642;-0.488339;-0.576331;0.655262
2999;59960;0.119138;-0.813357;-0.569435;0.863688;-0.197995;0.46351;-0.489744;-0.547036;0.678898
3000;59980;0.102527;-0.832391;-0.544622;0.874457;-0.185551;0.448213;-0.474144;-0.522203;0.708866
3001;60000;0.085014;-0.850394;-0.519234;0.892338;-0.166865;0.419391;-0.44329;-0.498986;0.744652
3002;60020;0.063825;-0.866994;-0.494215;0.908564;-0.154386;0.388172;-0.412842;-0.4738;0.777865
3003;60040;0.038982;-0.882725;-0.468271;0.923995;-0.146564;0.353202;-0.380412;-0.446448;0.80992
3004;60060;0.018698;-0.896904;-0.441831;0.937137;-0.138293;0.32039;-0.348461;-0.420047;0.837935
3005;60080;0.004462;-0.906653;-0.421853;0.949294;-0.128775;0.286807;-0.314359;-0.401742;0.860106
3006;60100;-0.007476;-0.913412;-0.406968;0.959636;-0.120977;0.253898;-0.281147;-0.388643;0.877447
3007;60120;-0.017567;-0.916949;-0.398617;0.968374;-0.114844;0.221503;-0.248886;-0.382119;0.889967
3008;60140;-0.027023;-0.920271;-0.390348;0.973953;-0.112184;0.197055;-0.225135;-0.374856;0.899332
3009;60160;-0.033685;-0.920306;-0.389747;0.978543;-0.109684;0.174424;-0.203272;-0.375509;0.904253
3010;60180;-0.042443;-0.918722;-0.392617;0.983304;-0.108012;0.146449;-0.176953;-0.379846;0.907967
3011;60200;-0.047325;-0.915536;-0.399443;0.988722;-0.099819;0.111647;-0.142089;-0.389655;0.909934
3012;60220;-0.050496;-0.914903;-0.400504;0.993234;-0.087994;0.075784;-0.104577;-0.393967;0.913156
3013;60240;-0.055654;-0.913592;-0.402806;0.995571;-0.08139;0.047045;-0.075765;-0.398404;0.914076
3014;60260;-0.06349;-0.910688;-0.408186;0.996978;-0.076226;0.014992;-0.044767;-0.406;0.912776
3015;60280;-0.076672;-0.903149;-0.422425;0.997006;-0.07369;-0.023412;-0.009984;-0.422956;0.906095
3016;60300;-0.093191;-0.892056;-0.442212;0.995344;-0.072498;-0.06351;0.024595;-0.446072;0.894659
3017;60320;-0.105997;-0.884228;-0.454869;0.992694;-0.067576;-0.099962;0.05765;-0.462141;0.88493
3018;60340;-0.11435;-0.880156;-0.460705;0.989789;-0.061214;-0.128727;0.085098;-0.470721;0.878169
3019;60360;-0.122568;-0.876376;-0.46577;0.986096;-0.054474;-0.156995;0.112215;-0.478537;0.870868
3020;60380;-0.131946;-0.870009;-0.475052;0.981653;-0.048133;-0.184503;0.137654;-0.49068;0.860398
3021;60400;-0.141534;-0.859925;-0.490405;0.976472;-0.039855;-0.211931;0.162699;-0.508862;0.845333
3022;60420;-0.150555;-0.850235;-0.504414;0.970947;-0.031174;-0.237255;0.185998;-0.52548;0.830226
3023;60440;-0.155459;-0.844115;-0.51313;0.965815;-0.020796;-0.258395;0.207444;-0.535758;0.818492
3024;60460;-0.157612;-0.84029;-0.518721;0.961163;-0.010029;-0.2758;0.22655;-0.542045;0.809236
3025;60480;-0.161625;-0.83389;-0.527735;0.956387;-0.000508;-0.292102;0.243313;-0.55193;0.797604
3026;60500;-0.16652;-0.824239;-0.541203;0.952301;0.007911;-0.305057;0.255721;-0.566186;0.783607
3027;60520;-0.173526;-0.812519;-0.556508;0.949268;0.012484;-0.314221;0.262258;-0.5828;0.769132
3028;60540;-0.176333;-0.804183;-0.567623;0.946896;0.018937;-0.320982;0.268877;-0.59408;0.758138
3029;60560;-0.175608;-0.799587;-0.574301;0.944684;0.02728;-0.326844;0.277007;-0.59993;0.750567
3030;60580;-0.174405;-0.791865;-0.585263;0.943224;0.036285;-0.33017;0.282686;-0.609617;0.740578
3031;60600;-0.173108;-0.779695;-0.601755;0.943157;0.044762;-0.329318;0.283704;-0.624557;0.727626
3032;60620;-0.174052;-0.764749;-0.620375;0.94562;0.045998;-0.322005;0.274789;-0.642685;0.715156
3033;60640;-0.177139;-0.750056;-0.637211;0.949564;0.039966;-0.311015;0.258745;-0.660166;0.705147
3034;60660;-0.1776;-0.733881;-0.65565;0.95502;0.032245;-0.294785;0.237479;-0.678512;0.695144
3035;60680;-0.17691;-0.716353;-0.674938;0.958041;0.031798;-0.284863;0.225524;-0.697013;0.68067
3036;60700;-0.172392;-0.692487;-0.70053;0.960998;0.037893;-0.273948;0.216251;-0.720434;0.658946
3037;60720;-0.169548;-0.66315;-0.72903;0.96492;0.038761;-0.259667;0.200456;-0.747482;0.633315
3038;60740;-0.167;-0.634273;-0.754856;0.969834;0.032213;-0.241628;0.177574;-0.772437;0.60976
3039;60760;-0.160874;-0.608554;-0.777034;0.974524;0.026719;-0.222687;0.156278;-0.793063;0.588752
3040;60780;-0.150983;-0.593512;-0.790536;0.977727;0.028282;-0.207968;0.145789;-0.804328;0.576023
3041;60800;-0.142184;-0.581065;-0.801341;0.979651;0.033251;-0.197933;0.141657;-0.813178;0.564513
3042;60820;-0.13145;-0.562972;-0.815955;0.98164;0.04084;-0.186319;0.138216;-0.825466;0.547268
3043;60840;-0.124558;-0.538258;-0.833525;0.984862;0.034994;-0.169771;0.120549;-0.842054;0.525751
3044;60860;-0.116842;-0.51415;-0.849704;0.988378;0.023573;-0.150175;0.097243;-0.857376;0.505421
3045;60880;-0.108376;-0.500216;-0.859092;0.991087;0.012973;-0.132581;0.077464;-0.865804;0.494352
3046;60900;-0.097744;-0.487943;-0.867386;0.993461;0.003829;-0.114105;0.058998;-0.872867;0.484378
3047;60920;-0.084906;-0.465047;-0.881205;0.995615;-0.004736;-0.09343;0.039276;-0.885273;0.46341
3048;60940;-0.067043;-0.432761;-0.899012;0.997662;-0.017091;-0.066173;0.013272;-0.901347;0.432895
3049;60960;-0.047501;-0.392416;-0.91856;0.998706;-0.035391;-0.036527;-0.018175;-0.919107;0.393589
3050;60980;-0.031933;-0.363034;-0.931229;0.998573;-0.051499;-0.014166;-0.042814;-0.930352;0.36416
3051;61000;-0.023115;-0.351223;-0.936006;0.998334;-0.057617;-0.003035;-0.052864;-0.934517;0.35197
3052;61020;-0.01354;-0.340799;-0.940039;0.998154;-0.06027;0.007473;-0.059202;-0.938202;0.340986
3053;61040;0.003982;-0.325105;-0.94567;0.997272;-0.06841;0.027718;-0.073704;-0.9432;0.323946
3054;61060;0.024871;-0.299133;-0.953887;0.994933;-0.085572;0.052776;-0.097413;-0.950367;0.295489
3055;61080;0.042192;-0.279876;-0.959109;0.992829;-0.095724;0.071608;-0.111851;-0.955252;0.27383
3056;61100;0.052626;-0.272373;-0.960751;0.99112;-0.103401;0.083604;-0.122114;-0.95662;0.264513
3057;61120;0.065134;-0.268294;-0.961133;0.98916;-0.10967;0.097647;-0.131605;-0.957074;0.258243
3058;61140;0.0805;-0.264523;-0.961014;0.987346;-0.110998;0.113259;-0.13663;-0.95797;0.252241
3059;61160;0.096594;-0.258005;-0.961303;0.984341;-0.118321;0.130666;-0.147455;-0.958871;0.242536
3060;61180;0.113863;-0.26109;-0.958576;0.980749;-0.124523;0.150414;-0.158637;-0.957249;0.241885
3061;61200;0.13446;-0.264441;-0.954983;0.975066;-0.136391;0.175055;-0.176543;-0.954709;0.239508
3062;61220;0.155957;-0.272885;-0.949321;0.966793;-0.154816;0.203329;-0.202456;-0.949508;0.239679
3063;61240;0.180691;-0.283339;-0.941844;0.956161;-0.173767;0.235713;-0.230448;-0.943146;0.239519
3064;61260;0.204731;-0.285412;-0.936283;0.944983;-0.191694;0.265068;-0.255134;-0.939038;0.230464
3065;61280;0.223014;-0.291783;-0.930122;0.936656;-0.200208;0.287387;-0.270073;-0.935297;0.228651
3066;61300;0.239307;-0.295887;-0.924761;0.929501;-0.205479;0.306279;-0.280643;-0.932861;0.225854
3067;61320;0.255103;-0.308634;-0.916334;0.922485;-0.206285;0.326295;-0.289732;-0.928543;0.232086
3068;61340;0.272789;-0.322444;-0.90643;0.913168;-0.209791;0.349445;-0.302838;-0.923048;0.237217
3069;61360;0.28765;-0.337617;-0.896255;0.903585;-0.21454;0.370819;-0.317477;-0.916508;0.243353
3070;61380;0.300806;-0.351258;-0.886642;0.895731;-0.215094;0.389103;-0.327387;-0.911237;0.249931
3071;61400;0.314461;-0.360134;-0.878304;0.885356;-0.222494;0.408216;-0.34243;-0.90598;0.248881
3072;61420;0.32668;-0.377089;-0.866651;0.875364;-0.225056;0.427888;-0.356397;-0.898418;0.256568
3073;61440;0.331357;-0.401696;-0.853723;0.865629;-0.23054;0.444452;-0.375352;-0.88628;0.271328
3074;61460;0.336262;-0.4233;-0.841276;0.858587;-0.229273;0.458544;-0.386983;-0.876499;0.286344
3075;61480;0.334855;-0.442618;-0.831842;0.852217;-0.234365;0.46776;-0.401993;-0.865542;0.298728
3076;61500;0.328224;-0.466855;-0.821167;0.850647;-0.231881;0.471838;-0.410693;-0.853391;0.32102
3077;61520;0.316858;-0.491683;-0.811079;0.850382;-0.231457;0.472524;-0.420062;-0.83945;0.344779
3078;61540;0.304601;-0.518221;-0.799166;0.852248;-0.226372;0.471624;-0.425314;-0.824744;0.372699
3079;61560;0.292936;-0.5342;-0.792981;0.85503;-0.22482;0.46731;-0.427915;-0.814915;0.390899
3080;61580;0.282118;-0.544745;-0.789723;0.857285;-0.226372;0.462404;-0.430664;-0.80747;0.403138
3081;61600;0.271418;-0.554633;-0.786584;0.861303;-0.224755;0.455678;-0.429522;-0.801167;0.416704
3082;61620;0.259969;-0.569075;-0.780109;0.866493;-0.219059;0.448556;-0.426152;-0.792569;0.436151
3083;61640;0.245711;-0.586012;-0.77215;0.870425;-0.217178;0.441807;-0.426598;-0.780656;0.456717
3084;61660;0.235761;-0.600539;-0.764048;0.870999;-0.218124;0.440207;-0.431019;-0.769269;0.471644
3085;61680;0.224414;-0.612762;-0.757735;0.872492;-0.219994;0.436304;-0.434047;-0.75903;0.48526
3086;61700;0.210947;-0.628275;-0.748847;0.875577;-0.219148;0.43051;-0.434587;-0.746488;0.503875
